      lon.         lat.     shear_stress(bar)   normal_stress(bar)   coulomb_stress(bar)
   -73.414011    18.394539     0.586750495819515E-01    -0.650424555864736E-01     0.326580673473621E-01
   -73.414011    18.404539     0.567909648396698E-01    -0.632837053787131E-01     0.314774826881846E-01
   -73.414011    18.414539     0.545251487679983E-01    -0.615993311748065E-01     0.298854162980757E-01
   -73.414011    18.424539     0.518963100316392E-01    -0.600128948226816E-01     0.278911521025666E-01
   -73.414011    18.434539     0.489269165823170E-01    -0.585464724817261E-01     0.255083275896266E-01
   -73.414011    18.444539     0.456429235443489E-01    -0.572202977519524E-01     0.227548044435680E-01
   -73.414011    18.454539     0.420734387242442E-01    -0.560524382738013E-01     0.196524634147237E-01
   -73.414011    18.464539     0.382503329754615E-01    -0.550585136643458E-01     0.162269275097232E-01
   -73.414011    18.474539     0.342078035142545E-01    -0.542514615184551E-01     0.125072189068725E-01
   -73.414011    18.484539     0.299819005588233E-01    -0.536413567121319E-01     0.852535787397053E-02
   -73.414011    18.494539     0.256100281762194E-01    -0.532352876845599E-01     0.431591310239542E-02
   -73.414011    18.504539     0.211304293119010E-01    -0.530372917804854E-01    -0.844874002932094E-04
   -73.414011    18.514539     0.165816684712370E-01    -0.530483497749980E-01    -0.463767143876215E-02
   -73.414011    18.524539     0.120021213312880E-01    -0.532664382946837E-01    -0.930445398658544E-02
   -73.414011    18.534539     0.742948310931134E-02    -0.536866370526029E-01    -0.140451717117298E-01
   -73.414011    18.544539     0.290030485798387E-02    -0.543012865248163E-01    -0.188202097519427E-01
   -73.414011    18.554539    -0.155043366370225E-02    -0.551001904552052E-01    -0.235905098457843E-01
   -73.414011    18.564539    -0.588970739250564E-02    -0.560708566362550E-01    -0.283180500470076E-01
   -73.414011    18.574539    -0.100867800186880E-01    -0.571987687385606E-01    -0.329662875141122E-01
   -73.414011    18.584539    -0.141134846710528E-01    -0.584676815633922E-01    -0.375005572964097E-01
   -73.414011    18.594539    -0.179444487892730E-01    -0.598599319655720E-01    -0.418884215755018E-01
   -73.414011    18.604539    -0.215572623167404E-01    -0.613567578232480E-01    -0.460999654460396E-01
   -73.414011    18.614539    -0.249325897741389E-01    -0.629386177851559E-01    -0.501080368882013E-01
   -73.414011    18.624539    -0.280542281003275E-01    -0.645855050752234E-01    -0.538884301304168E-01
   -73.414011    18.634539    -0.309091132669323E-01    -0.662772493358014E-01    -0.574200130012528E-01
   -73.414011    18.644539    -0.334872796106923E-01    -0.679938013058676E-01    -0.606848001330393E-01
   -73.414011    18.654539    -0.357817765587188E-01    -0.697154960177751E-01    -0.636679749658288E-01
   -73.414011    18.655239    -0.359316462522847E-01    -0.698357106266964E-01    -0.638659305029633E-01
   -73.404011    18.184539     0.154529057870577E-01    -0.834609968442573E-01    -0.179314929506452E-01
   -73.404011    18.194539     0.199836665763771E-01    -0.847216925958959E-01    -0.139050104619813E-01
   -73.404011    18.204539     0.244571976757366E-01    -0.857619129955458E-01    -0.984756752248177E-02
   -73.404011    18.214539     0.288454693300420E-01    -0.865746227461246E-01    -0.578437976840781E-02
   -73.404011    18.224539     0.331193721266286E-01    -0.871545848020934E-01    -0.174246179420880E-02
   -73.404011    18.234539     0.372489644856089E-01    -0.874985544167003E-01     0.224954271892876E-02
   -73.404011    18.244539     0.412037573286698E-01    -0.876054578419278E-01     0.616157419189866E-02
   -73.404011    18.254539     0.449530344176496E-01    -0.874765501729673E-01     0.996241434846264E-02
   -73.404011    18.264539     0.484662057390117E-01    -0.871155466946289E-01     0.136199870611601E-01
   -73.404011    18.274539     0.517131901167141E-01    -0.865287221219354E-01     0.171017012679400E-01
   -73.404011    18.284539     0.546648220215483E-01    -0.857249723600693E-01     0.203748330775206E-01
   -73.404011    18.294539     0.572932762983777E-01    -0.847158338503703E-01     0.234069427582295E-01
   -73.404011    18.304539     0.595725033934406E-01    -0.835154562453716E-01     0.261663208952919E-01
   -73.404011    18.314539     0.614786665697040E-01    -0.821405250514124E-01     0.286224565491390E-01
   -73.404011    18.324539     0.629905716929144E-01    -0.806101319959275E-01     0.307465188945434E-01
   -73.404011    18.334539     0.640900800983633E-01    -0.789455923019956E-01     0.325118431775651E-01
   -73.404011    18.344539     0.647624908155249E-01    -0.771702088593963E-01     0.338944072717664E-01
   -73.404011    18.354539     0.649968913628443E-01    -0.753089871768855E-01     0.348732964920901E-01
   -73.404011    18.364539     0.647864499587426E-01    -0.733883019597789E-01     0.354311291748310E-01
   -73.404011    18.374539     0.641286581746468E-01    -0.714355240707108E-01     0.355544485463625E-01
   -73.404011    18.384539     0.630255027056570E-01    -0.694786126628340E-01     0.352340576405234E-01
   -73.404011    18.394539     0.614835647797494E-01    -0.675456819343528E-01     0.344652920060083E-01
   -73.404011    18.404539     0.595140406207659E-01    -0.656645519235007E-01     0.332482198513657E-01
   -73.404011    18.414539     0.571326799407545E-01    -0.638622939151365E-01     0.315877623746999E-01
   -73.404011    18.424539     0.543596414803350E-01    -0.621647815266355E-01     0.294937288696808E-01
   -73.404011    18.434539     0.512192670513442E-01    -0.605962586975371E-01     0.269807635723294E-01
   -73.404011    18.444539     0.477397778400408E-01    -0.591789355268136E-01     0.240682036293153E-01
   -73.404011    18.454539     0.439528991111245E-01    -0.579326222304968E-01     0.207798502189257E-01
   -73.404011    18.464539     0.398934212222340E-01    -0.568744104493858E-01     0.171436570424797E-01
   -73.404011    18.474539     0.355987075654816E-01    -0.560184096700465E-01     0.131913436974630E-01
   -73.404011    18.484539     0.311081603663106E-01    -0.553755449209055E-01     0.895794239794838E-02
   -73.404011    18.494539     0.264626565865614E-01    -0.549534199912085E-01     0.448128859007803E-02
   -73.404011    18.504539     0.217039685192522E-01    -0.547562482896524E-01    -0.198530796608778E-03
   -73.404011    18.514539     0.168741803946255E-01    -0.547848516507625E-01    -0.503976026567945E-02
   -73.404011    18.524539     0.120151156439104E-01    -0.550367251523502E-01    -0.999957441702974E-02
   -73.404011    18.534539     0.716778615306112E-02    -0.555061643355117E-01    -0.150346795811435E-01
   -73.404011    18.544539     0.237187497077072E-02    -0.561844494855287E-01    -0.201019048234408E-01
   -73.404011    18.554539    -0.233473790858115E-02    -0.570600802825356E-01    -0.251587700215954E-01
   -73.404011    18.564539    -0.691639859858187E-02    -0.581190530471575E-01    -0.301640198174449E-01
   -73.404011    18.574539    -0.113400450207213E-01    -0.593451720669035E-01    -0.350781138474827E-01
   -73.404011    18.584539    -0.155755108862597E-01    -0.607203860743532E-01    -0.398636653160010E-01
   -73.404011    18.594539    -0.195957655329753E-01    -0.622251408648333E-01    -0.444858218789086E-01
   -73.404011    18.604539    -0.233770889751263E-01    -0.638387392532264E-01    -0.489125846764168E-01
   -73.404011    18.614539    -0.268991832189732E-01    -0.655397000491596E-01    -0.531150632386370E-01
   -73.404011    18.624539    -0.301452223792180E-01    -0.673061084273036E-01    -0.570676657501395E-01
   -73.404011    18.634539    -0.331018454135113E-01    -0.691159509414549E-01    -0.607482257900932E-01
   -73.404011    18.644539    -0.357590963253161E-01    -0.709474294228941E-01    -0.641380680944737E-01
   -73.404011    18.654539    -0.381103174703313E-01    -0.727792490682344E-01    -0.672220170976250E-01
   -73.404011    18.655239    -0.382633332240766E-01    -0.729069531892549E-01    -0.674261144997785E-01
   -73.394011    18.184539     0.144319348681088E-01    -0.863807402737012E-01    -0.201203612413717E-01
   -73.394011    18.194539     0.192435811626618E-01    -0.877919346249703E-01    -0.158731926873263E-01
   -73.394011    18.204539     0.240051909995037E-01    -0.889691879073749E-01    -0.115824841634463E-01
   -73.394011    18.214539     0.286866898518281E-01    -0.899041126413076E-01    -0.727495520469490E-02
   -73.394011    18.224539     0.332567061597515E-01    -0.905902314188321E-01    -0.297938640778130E-02
   -73.394011    18.234539     0.376828336318474E-01    -0.910232013466543E-01     0.127355309318566E-02
   -73.394011    18.244539     0.419319366087476E-01    -0.912010232680432E-01     0.545152730153028E-02
   -73.394011    18.254539     0.459704972030822E-01    -0.911242294271438E-01     0.952080543222466E-02
   -73.394011    18.264539     0.497650016520414E-01    -0.907960430102741E-01     0.134465844479318E-01
   -73.394011    18.274539     0.532823619336616E-01    -0.902225029636739E-01     0.171933607481921E-01
   -73.394011    18.284539     0.564903672353126E-01    -0.894125476754653E-01     0.207253481651265E-01
   -73.394011    18.294539     0.593581584181716E-01    -0.883780515565969E-01     0.240069377955328E-01
   -73.394011    18.304539     0.618567171809408E-01    -0.871338092669569E-01     0.270031934741580E-01
   -73.394011    18.314539     0.639593603100822E-01    -0.856974633248367E-01     0.296803749801475E-01
   -73.394011    18.324539     0.656422283227906E-01    -0.840893721112321E-01     0.320064794782977E-01
   -73.394011    18.334539     0.668847569978687E-01    -0.823324168064926E-01     0.339517902752716E-01
   -73.394011    18.344539     0.676701191237509E-01    -0.804517474154784E-01     0.354894201575595E-01
   -73.394011    18.354539     0.679856251958788E-01    -0.784744701978474E-01     0.365958371167398E-01
   -73.394011    18.364539     0.678230702028641E-01    -0.764292804658845E-01     0.372513580165102E-01
   -73.394011    18.374539     0.671790150521928E-01    -0.743460468112154E-01     0.374405963277067E-01
   -73.394011    18.384539     0.660549932836011E-01    -0.722553548762003E-01     0.371528513331209E-01
   -73.394011    18.394539     0.644576341938789E-01    -0.701880202973864E-01     0.363824260749244E-01
   -73.394011    18.404539     0.623986958681380E-01    -0.681745819517557E-01     0.351288630874357E-01
   -73.394011    18.414539     0.598950043519007E-01    -0.662447877934943E-01     0.333970892345029E-01
   -73.394011    18.424539     0.569682975123921E-01    -0.644270861846265E-01     0.311974630385415E-01
   -73.394011    18.434539     0.536449750763858E-01    -0.627481358525007E-01     0.285457207353855E-01
   -73.394011    18.444539     0.499557591405756E-01    -0.612323473134409E-01     0.254628202151993E-01
   -73.394011    18.454539     0.459352721425965E-01    -0.599014678131320E-01     0.219746850173437E-01
   -73.394011    18.464539     0.416215419322956E-01    -0.587742205740724E-01     0.181118537026666E-01
   -73.394011    18.474539     0.370554455088105E-01    -0.578660074848936E-01     0.139090425148531E-01
   -73.394011    18.484539     0.322801043574727E-01    -0.571886823816834E-01     0.940463140479931E-02
   -73.394011    18.494539     0.273402482672118E-01    -0.567503996280582E-01     0.464008841598849E-02
   -73.394011    18.504539     0.222815590928558E-01    -0.565555407254764E-01    -0.340657197334764E-03
   -73.394011    18.514539     0.171500140471804E-01    -0.566047186977062E-01    -0.549187343190207E-02
   -73.394011    18.524539     0.119912410225411E-01    -0.568948581028923E-01    -0.107667022186159E-01
   -73.394011    18.534539     0.684990109794533E-02    -0.574193460959396E-01    -0.161178373404305E-01
   -73.394011    18.544539     0.176911085752977E-02    -0.581682481245663E-01    -0.214981883922967E-01
   -73.394011    18.554539    -0.321008439813068E-02    -0.591285802391403E-01    -0.268615164937868E-01
   -73.394011    18.564539    -0.804917754706224E-02    -0.602846287837786E-01    -0.321630290605737E-01
   -73.394011    18.574539    -0.127125997137904E-01    -0.616183074141359E-01    -0.373599226794447E-01
   -73.394011    18.584539    -0.171680489269372E-01    -0.631095409800820E-01    -0.424118653189700E-01
   -73.394011    18.594539    -0.213867449593055E-01    -0.647366657844501E-01    -0.472814112730856E-01
   -73.394011    18.604539    -0.253436100773334E-01    -0.664768360560904E-01    -0.519343444997695E-01
   -73.394011    18.614539    -0.290173773761807E-01    -0.683064271133027E-01    -0.563399482215017E-01
   -73.394011    18.624539    -0.323906300649201E-01    -0.702014265789129E-01    -0.604712006964852E-01
   -73.394011    18.634539    -0.354497765141497E-01    -0.721378060874685E-01    -0.643048989491371E-01
   -73.394011    18.644539    -0.381849670111884E-01    -0.740918671322724E-01    -0.678217138640974E-01
   -73.394011    18.654539    -0.405899590050314E-01    -0.760405559749911E-01    -0.710061813950279E-01
   -73.394011    18.655239    -0.407458499475259E-01    -0.761761846875935E-01    -0.712163238225633E-01
   -73.384011    18.184539     0.132355064755030E-01    -0.893984527397704E-01    -0.225238746204052E-01
   -73.384011    18.194539     0.183447226555511E-01    -0.909762768916493E-01    -0.180457881011086E-01
   -73.384011    18.204539     0.234125927276959E-01    -0.923060767256295E-01    -0.135098379625559E-01
   -73.384011    18.214539     0.284068784033492E-01    -0.933779237748850E-01    -0.894429110660484E-02
   -73.384011    18.224539     0.332937941225071E-01    -0.941839121595907E-01    -0.437977074132918E-02
   -73.384011    18.234539     0.380382836896529E-01    -0.947184176494369E-01     0.150916629878123E-03
   -73.384011    18.244539     0.426043466893474E-01    -0.949783420080390E-01     0.461300988613181E-02
   -73.384011    18.254539     0.469554137398967E-01    -0.949633353477084E-01     0.897007960081333E-02
   -73.384011    18.264539     0.510547681696803E-01    -0.946759888692757E-01     0.131843726219700E-01
   -73.384011    18.274539     0.548660100954726E-01    -0.941219902291648E-01     0.172172140038067E-01
   -73.384011    18.284539     0.583535571531977E-01    -0.933102338994497E-01     0.210294635934178E-01
   -73.384011    18.294539     0.614831744030681E-01    -0.922528793157148E-01     0.245820226767821E-01
   -73.384011    18.304539     0.642225241829305E-01    -0.909653503526749E-01     0.278363840418606E-01
   -73.384011    18.314539     0.665417250960173E-01    -0.894662707585219E-01     0.307552167926085E-01
   -73.384011    18.324539     0.684139078550507E-01    -0.877773315942569E-01     0.333029752173480E-01
   -73.384011    18.334539     0.698157546041565E-01    -0.859230884655548E-01     0.354465192179346E-01
   -73.384011    18.344539     0.707280080311262E-01    -0.839306884221774E-01     0.371557326622553E-01
   -73.384011    18.354539     0.711359344270399E-01    -0.818295282913074E-01     0.384041231105169E-01
   -73.384011    18.364539     0.710297287247116E-01    -0.796508492013523E-01     0.391693890441707E-01
   -73.384011    18.374539     0.704048460314076E-01    -0.774272736704543E-01     0.394339365632259E-01
   -73.384011    18.384539     0.692622485388132E-01    -0.751922944589240E-01     0.391853307552436E-01
   -73.384011    18.394539     0.676085574629389E-01    -0.729797262788308E-01     0.384166669514066E-01
   -73.384011    18.404539     0.654561020174284E-01    -0.708231332258062E-01     0.371268487271059E-01
   -73.384011    18.414539     0.628228605687188E-01    -0.687552462161959E-01     0.353207620822405E-01
   -73.384011    18.424539     0.597322920857338E-01    -0.668073855385112E-01     0.330093378703293E-01
   -73.384011    18.434539     0.562130593364641E-01    -0.650089039178271E-01     0.302094977693333E-01
   -73.384011    18.444539     0.522986487317544E-01    -0.633866651923823E-01     0.269439826548015E-01
   -73.384011    18.454539     0.480268949526369E-01    -0.619645727687891E-01     0.232410658451213E-01
   -73.384011    18.464539     0.434394214688185E-01    -0.607631605469154E-01     0.191341572500523E-01
   -73.384011    18.474539     0.385810098572143E-01    -0.597992570622076E-01     0.146613070323313E-01
   -73.384011    18.484539     0.334989173604847E-01    -0.590857308779941E-01     0.986462500928708E-02
   -73.384011    18.494539     0.282421519419112E-01    -0.586313233735167E-01     0.478962259250450E-02
   -73.384011    18.504539     0.228607334660797E-01    -0.584405709053959E-01    -0.515494896078696E-03
   -73.384011    18.514539     0.174049499933573E-01    -0.585138168053951E-01    -0.600057672880072E-02
   -73.384011    18.524539     0.119246319303665E-01    -0.588473098803985E-01    -0.116142920217929E-01
   -73.384011    18.534539     0.646845882781269E-02    -0.594333839857246E-01    -0.173048947664771E-01
   -73.384011    18.544539     0.108331358616396E-02    -0.602607108828122E-01    -0.230209707669609E-01
   -73.384011    18.554539    -0.418630308287603E-02    -0.613146167430239E-01    -0.287121497800856E-01
   -73.384011    18.564539    -0.929878788918273E-02    -0.625774513117080E-01    -0.343297684138659E-01
   -73.384011    18.574539    -0.142158722844872E-01    -0.640289978486693E-01    -0.398274714239549E-01
   -73.384011    18.584539    -0.189029770267187E-01    -0.656469115681697E-01    -0.451617416539866E-01
   -73.384011    18.594539    -0.233294817224598E-01    -0.674071743612816E-01    -0.502923514669725E-01
   -73.384011    18.604539    -0.274689095986763E-01    -0.692845540661466E-01    -0.551827312251349E-01
   -73.384011    18.614539    -0.312990299658870E-01    -0.712530573861152E-01    -0.598002529203331E-01
   -73.384011    18.624539    -0.348018828038692E-01    -0.732863666801060E-01    -0.641164294759116E-01
   -73.384011    18.634539    -0.379637314924037E-01    -0.753582521806532E-01    -0.681070323646650E-01
   -73.384011    18.644539    -0.407749509562101E-01    -0.774429526618670E-01    -0.717521320209569E-01
   -73.384011    18.654539    -0.432298593779545E-01    -0.795155191078044E-01    -0.750360670210763E-01
   -73.384011    18.655239    -0.433882871187204E-01    -0.796595207474560E-01    -0.752520954177028E-01
   -73.374011    18.184539     0.118436493465233E-01    -0.925135041589272E-01    -0.251617523170476E-01
   -73.374011    18.194539     0.172678367996501E-01    -0.942757444308378E-01    -0.204424609726851E-01
   -73.374011    18.204539     0.226610717031741E-01    -0.957752805321492E-01    -0.156490405096856E-01
   -73.374011    18.214539     0.279888335747367E-01    -0.970004311411413E-01    -0.108113388817198E-01
   -73.374011    18.224539     0.332147672168982E-01    -0.979416489433569E-01    -0.596189236044454E-02
   -73.374011    18.234539     0.383009727558705E-01    -0.985918190384084E-01    -0.113575485949287E-02
   -73.374011    18.244539     0.432083531152248E-01    -0.989465436244686E-01     0.362973566543735E-02
   -73.374011    18.254539     0.478970184699362E-01    -0.990044046374697E-01     0.829525661494827E-02
   -73.374011    18.264539     0.523267455412533E-01    -0.987671955081498E-01     0.128198673379933E-01
   -73.374011    18.274539     0.564574877242001E-01    -0.982401129327295E-01     0.171614425511083E-01
   -73.374011    18.284539     0.602499300224677E-01    -0.974318995857225E-01     0.212771701881787E-01
   -73.374011    18.294539     0.636660806665172E-01    -0.963549290840406E-01     0.251241090329010E-01
   -73.374011    18.304539     0.666698892204787E-01    -0.950252252834419E-01     0.286597991071020E-01
   -73.374011    18.314539     0.692278789842351E-01    -0.934624091655402E-01     0.318429153180190E-01
   -73.374011    18.324539     0.713097797005375E-01    -0.916895681623127E-01     0.346339524356124E-01
   -73.374011    18.334539     0.728891454145232E-01    -0.897330448032381E-01     0.369959274932280E-01
   -73.374011    18.344539     0.739439392622511E-01    -0.876221435439879E-01     0.388950818446560E-01
   -73.374011    18.354539     0.744570745104947E-01    -0.853887586633560E-01     0.403015710451523E-01
   -73.374011    18.364539     0.744168820794902E-01    -0.830669255170898E-01     0.411901118726543E-01
   -73.374011    18.374539     0.738175052315052E-01    -0.806923055165588E-01     0.415405830248817E-01
   -73.374011    18.384539     0.726591931946017E-01    -0.783016126122992E-01     0.413385481496820E-01
   -73.374011    18.394539     0.709484882245903E-01    -0.759319952430899E-01     0.405756901273543E-01
   -73.374011    18.404539     0.686982945793107E-01    -0.736203883451887E-01     0.392501392412353E-01
   -73.374011    18.414539     0.659278234545691E-01    -0.714028521072645E-01     0.373666826116633E-01
   -73.374011    18.424539     0.626624112653856E-01    -0.693139151751785E-01     0.349368451953142E-01
   -73.374011    18.434539     0.589332128163657E-01    -0.673859404399141E-01     0.319788366404001E-01
   -73.374011    18.444539     0.547767748460071E-01    -0.656485311929165E-01     0.285173623688405E-01
   -73.374011    18.454539     0.502344993801026E-01    -0.641279943664586E-01     0.245833016335192E-01
   -73.374011    18.464539     0.453520100059683E-01    -0.628468757960117E-01     0.202132596875636E-01
   -73.374011    18.474539     0.401784367559443E-01    -0.618235800984071E-01     0.154490047165815E-01
   -73.374011    18.484539     0.347656391106801E-01    -0.610720847728034E-01     0.103368052015588E-01
   -73.374011    18.494539     0.291673861682341E-01    -0.606017550423281E-01     0.492668415130281E-02
   -73.374011    18.504539     0.234385166759784E-01    -0.604172623249252E-01    -0.728388253991744E-03
   -73.374011    18.514539     0.176340983567347E-01    -0.605186059919337E-01    -0.657334404003881E-02
   -73.374011    18.524539     0.118086089095325E-01    -0.609012344928513E-01    -0.125518848876080E-01
   -73.374011    18.534539     0.601515664808216E-02    -0.615562590938514E-01    -0.186073469894584E-01
   -73.374011    18.544539     0.304758008576513E-03    -0.624707507594613E-01    -0.246835422952080E-01
   -73.374011    18.554539    -0.527431359708401E-02    -0.636281086032660E-01    -0.307255570383904E-01
   -73.374011    18.564539    -0.106770962673486E-01    -0.650084868007948E-01    -0.366804909876665E-01
   -73.374011    18.574539    -0.158624171291597E-01    -0.665892658991185E-01    -0.424981234888071E-01
   -73.374011    18.584539    -0.207932738198264E-01    -0.683455540965575E-01    -0.481314954584494E-01
   -73.374011    18.594539    -0.254371179755389E-01    -0.702507042564169E-01    -0.535373996781057E-01
   -73.374011    18.604539    -0.297660416620129E-01    -0.722768330990865E-01    -0.586767749016475E-01
   -73.374011    18.614539    -0.337568702621964E-01    -0.743953301084483E-01    -0.635150023055757E-01
   -73.374011    18.624539    -0.373911675575448E-01    -0.765773451054115E-01    -0.680221055997094E-01
   -73.374011    18.634539    -0.406551605243364E-01    -0.787942450844233E-01    -0.721728585581057E-01
   -73.374011    18.644539    -0.435395927110897E-01    -0.810180326885177E-01    -0.759468057864968E-01
   -73.374011    18.654539    -0.460395159806539E-01    -0.832217205248262E-01    -0.793282041905844E-01
   -73.374011    18.655239    -0.462000642515459E-01    -0.833745539902956E-01    -0.795498858476641E-01
   -73.364011    18.184539     0.102343499951455E-01    -0.957243747731955E-01    -0.280553999141328E-01
   -73.364011    18.194539     0.159915962010283E-01    -0.976906298008662E-01    -0.230846557193181E-01
   -73.364011    18.204539     0.217302167424536E-01    -0.993789386368934E-01    -0.180213587123038E-01
   -73.364011    18.214539     0.274132932031828E-01    -0.100775629845874E+00    -0.128969587351667E-01
   -73.364011    18.224539     0.330017429890107E-01    -0.101869274018018E+00    -0.774596661819663E-02
   -73.364011    18.234539     0.384546212594859E-01    -0.102651026782085E+00    -0.260578945334825E-02
   -73.364011    18.244539     0.437294889908624E-01    -0.103114959726672E+00     0.248350510019364E-02
   -73.364011    18.254539     0.487828473841898E-01    -0.103258369732435E+00     0.747949949121565E-02
   -73.364011    18.264539     0.535706369200811E-01    -0.103082056497724E+00     0.123378143209915E-01
   -73.364011    18.274539     0.580487972001971E-01    -0.102590557596708E+00     0.170125741615138E-01
   -73.364011    18.284539     0.621738813302734E-01    -0.101792330302511E+00     0.214569492092690E-01
   -73.364011    18.294539     0.659037161330768E-01    -0.100699869719794E+00     0.256237682451593E-01
   -73.364011    18.304539     0.691980969290376E-01    -0.993297535323727E-01     0.294661955160885E-01
   -73.364011    18.314539     0.720195031993461E-01    -0.977026049384273E-01     0.329384612239752E-01
   -73.364011    18.324539     0.743338192258379E-01    -0.958429671185932E-01     0.359966323784006E-01
   -73.364011    18.334539     0.761110419335222E-01    -0.937790848478169E-01     0.385994079943955E-01
   -73.364011    18.344539     0.773259561314655E-01    -0.915425914566829E-01     0.407089195487923E-01
   -73.364011    18.354539     0.779587608425907E-01    -0.891681031702172E-01     0.422915195745038E-01
   -73.364011    18.364539     0.779956173340328E-01    -0.866927238712962E-01     0.433185277855143E-01
   -73.364011    18.374539     0.774291141311762E-01    -0.841554709722073E-01     0.437669257422933E-01
   -73.364011    18.384539     0.762586179040785E-01    -0.815966314992327E-01     0.436199653043854E-01
   -73.364011    18.394539     0.744905031095410E-01    -0.790570644117253E-01     0.428676773448509E-01
   -73.364011    18.404539     0.721382459857976E-01    -0.765774660198527E-01     0.415072595778565E-01
   -73.364011    18.414539     0.692223754959396E-01    -0.741976180198958E-01     0.395433282879812E-01
   -73.364011    18.424539     0.657702778359077E-01    -0.719556389729162E-01     0.369880222467412E-01
   -73.364011    18.434539     0.618158559493911E-01    -0.698872606093160E-01     0.338609517056647E-01
   -73.364011    18.444539     0.573990502443300E-01    -0.680251499717037E-01     0.301889902556485E-01
   -73.364011    18.454539     0.525652315590812E-01    -0.663982971744595E-01     0.260059126892973E-01
   -73.364011    18.464539     0.473644813456437E-01    -0.650314864511416E-01     0.213518867651871E-01
   -73.364011    18.474539     0.418507795745169E-01    -0.639448651799736E-01     0.162728335025275E-01
   -73.364011    18.484539     0.360811186225957E-01    -0.631536224571975E-01     0.108196696397167E-01
   -73.364011    18.494539     0.301145720914373E-01    -0.626677842762149E-01     0.504745838095133E-02
   -73.364011    18.504539     0.240113402196104E-01    -0.624921288189093E-01    -0.985511307953366E-03
   -73.364011    18.514539     0.178317969867702E-01    -0.626262209760820E-01    -0.721869140366257E-02
   -73.364011    18.524539     0.116355646388238E-01    -0.630645611404069E-01    -0.135902598173390E-01
   -73.364011    18.534539     0.548063637078122E-02    -0.637968399425538E-01    -0.200380996062403E-01
   -73.364011    18.544539    -0.577432637097453E-03    -0.648082873875449E-01    -0.265007475921154E-01
   -73.364011    18.554539    -0.648624962726859E-02    -0.660801024672465E-01    -0.329182906141672E-01
   -73.364011    18.564539    -0.121972112779467E-01    -0.675899475774835E-01    -0.392331903089401E-01
   -73.364011    18.574539    -0.176660243476126E-01    -0.693124910675257E-01    -0.453910207746229E-01
   -73.364011    18.584539    -0.228531147721079E-01    -0.712199809550186E-01    -0.513411071541153E-01
   -73.364011    18.594539    -0.277239237124797E-01    -0.732828332052585E-01    -0.570370569945831E-01
   -73.364011    18.604539    -0.322490924323092E-01    -0.754702189167486E-01    -0.624371799990086E-01
   -73.364011    18.614539    -0.364045408740205E-01    -0.777506361742570E-01    -0.675047953437233E-01
   -73.364011    18.624539    -0.401714473033513E-01    -0.800924541102900E-01    -0.722084289474673E-01
   -73.364011    18.634539    -0.435361383727868E-01    -0.824644187412822E-01    -0.765219058692997E-01
   -73.364011    18.644539    -0.464899003983996E-01    -0.848361122998603E-01    -0.804243453183437E-01
   -73.364011    18.654539    -0.490287235637991E-01    -0.871783599662991E-01    -0.839000675503188E-01
   -73.364011    18.655239    -0.491908864982618E-01    -0.873404911119595E-01    -0.841270829430456E-01
   -73.354011    18.184539     0.838336561046647E-02    -0.990284792333495E-01    -0.312280260828733E-01
   -73.354011    18.194539     0.144923968999553E-01    -0.101220328726940E+00    -0.259957345908205E-01
   -73.354011    18.204539     0.205973190675289E-01    -0.103118478811673E+00    -0.206500724571403E-01
   -73.354011    18.214539     0.266587054128690E-01    -0.104707002852508E+00    -0.152240957281343E-01
   -73.354011    18.224539     0.326345882709870E-01    -0.105972317925102E+00    -0.975433889905395E-02
   -73.354011    18.234539     0.384807705947943E-01    -0.106903578262764E+00    -0.428066071031124E-02
   -73.354011    18.244539     0.441512135083259E-01    -0.107493059052359E+00     0.115398988738231E-02
   -73.354011    18.254539     0.495985009530773E-01    -0.107736519778815E+00     0.650389304155136E-02
   -73.354011    18.264539     0.547743803761420E-01    -0.107633535337171E+00     0.117209662412735E-01
   -73.354011    18.274539     0.596303759227571E-01    -0.107187782452810E+00     0.167552629416332E-01
   -73.354011    18.284539     0.641184678040131E-01    -0.106407268656909E+00     0.215555603412494E-01
   -73.354011    18.294539     0.681918285640550E-01    -0.105304491253119E+00     0.260700320628073E-01
   -73.354011    18.304539     0.718056039069208E-01    -0.103896514439195E+00     0.302469981312427E-01
   -73.354011    18.314539     0.749177227581702E-01    -0.102204954081531E+00     0.340357411255577E-01
   -73.354011    18.324539     0.774897184600074E-01    -0.100255861598179E+00     0.373873738207358E-01
   -73.354011    18.334539     0.794875405403953E-01    -0.980795009693735E-01     0.402557401526459E-01
   -73.354011    18.344539     0.808823355399858E-01    -0.957100161905942E-01     0.425983290637481E-01
   -73.354011    18.354539     0.816511693230781E-01    -0.931849892279635E-01     0.443771736318927E-01
   -73.354011    18.364539     0.817776783020331E-01    -0.905448951796355E-01     0.455597202301789E-01
   -73.354011    18.374539     0.812526092359450E-01    -0.878324604449395E-01     0.461196250579692E-01
   -73.354011    18.384539     0.800742433666032E-01    -0.850919398409045E-01     0.460374674302414E-01
   -73.354011    18.394539     0.782486766824658E-01    -0.823683277091961E-01     0.453013455987873E-01
   -73.354011    18.404539     0.757899451693355E-01    -0.797065237365920E-01     0.439073356746988E-01
   -73.354011    18.414539     0.727199847962793E-01    -0.771504761916808E-01     0.418597943196069E-01
   -73.354011    18.424539     0.690684217020695E-01    -0.747423271093610E-01     0.391714908583251E-01
