      lon.         lat.     shear_stress(bar)   normal_stress(bar)   coulomb_stress(bar)
   -72.914011    18.514539     0.966222055470511E+00    -0.103037151241239E+01     0.554073450505556E+00
   -72.914011    18.524539     0.863620749956027E+00    -0.106114078102515E+01     0.439164437545966E+00
   -72.914011    18.534539     0.794895109025415E+00    -0.107564207998778E+01     0.364638277030303E+00
   -72.914011    18.544539     0.752064594848188E+00    -0.106628743008939E+01     0.325549622812433E+00
   -72.914011    18.554539     0.725735877654674E+00    -0.103264382317622E+01     0.312678348384186E+00
   -72.914011    18.564539     0.707702134081424E+00    -0.978824333793626E+00     0.316172400563974E+00
   -72.914011    18.574539     0.692063416656872E+00    -0.910928923785783E+00     0.327691847142558E+00
   -72.914011    18.584539     0.675301598212757E+00    -0.835179535612913E+00     0.341229783967592E+00
   -72.914011    18.594539     0.655813629847397E+00    -0.756860321568050E+00     0.353069501220177E+00
   -72.914011    18.604539     0.633286370649268E+00    -0.679908053915687E+00     0.361323149082993E+00
   -72.914011    18.614539     0.608133519623359E+00    -0.606920124846384E+00     0.365365469684805E+00
   -72.914011    18.624539     0.581081668447551E+00    -0.539372711089395E+00     0.365332584011793E+00
   -72.914011    18.634539     0.552910371897934E+00    -0.477904926584574E+00     0.361748401264105E+00
   -72.914011    18.644539     0.524314281835525E+00    -0.422587576853409E+00     0.355279251094161E+00
   -72.914011    18.654539     0.495847472011426E+00    -0.373141408344338E+00     0.346590908673691E+00
   -72.914011    18.655239     0.493870973068575E+00    -0.369888620410394E+00     0.345915524904417E+00
   -72.904011    18.184539    -0.344739284109408E+00     0.147568222900088E+01     0.245533607490943E+00
   -72.904011    18.194539    -0.349331275937830E+00     0.150955488457402E+01     0.254490677891777E+00
   -72.904011    18.204539    -0.352633760237191E+00     0.154254363654368E+01     0.264383694380280E+00
   -72.904011    18.214539    -0.354144271954547E+00     0.157449938488144E+01     0.275655481998030E+00
   -72.904011    18.224539    -0.353209313000350E+00     0.160527424058795E+01     0.288900383234831E+00
   -72.904011    18.234539    -0.348997369446466E+00     0.163472358628543E+01     0.304892065067705E+00
   -72.904011    18.244539    -0.340479966486598E+00     0.166271381376756E+01     0.324605559020425E+00
   -72.904011    18.254539    -0.326433314044036E+00     0.168914507172080E+01     0.349224714644285E+00
   -72.904011    18.264539    -0.305482192640445E+00     0.171400783233656E+01     0.380120940294178E+00
   -72.904011    18.274539    -0.276221855925947E+00     0.173750871698212E+01     0.418781630866901E+00
   -72.904011    18.284539    -0.237474968853428E+00     0.176032858746295E+01     0.466656466131751E+00
   -72.904011    18.294539    -0.188771230178052E+00     0.178411809770697E+01     0.524876008904736E+00
   -72.904011    18.304539    -0.131178460382482E+00     0.181239140276692E+01     0.593778100724286E+00
   -72.904011    18.314539    -0.686602778387329E-01     0.185202347904767E+01     0.672149113780333E+00
   -72.904011    18.324539    -0.101541716857431E-01     0.191548181798801E+01     0.756038555509461E+00
   -72.904011    18.334539     0.275987884109697E-01     0.202331309114647E+01     0.836924024869559E+00
   -72.904011    18.344539     0.175102363186282E-01     0.220369107084970E+01     0.898986664658507E+00
   -72.904011    18.354539    -0.734628109650143E-01     0.247498708681787E+01     0.916532023762135E+00
   -72.904011    18.364539    -0.237507592102441E+00     0.275618583042309E+01     0.864966740066793E+00
   -72.904011    18.374539    -0.171583122258722E+00     0.252849205953584E+01     0.839813701555615E+00
   -72.904011    18.384539     0.145759637456885E+01     0.223617675267214E+00     0.154704344467574E+01
   -72.904011    18.394539     0.426332097375279E+01    -0.354149626537473E+01     0.284672246760289E+01
   -72.904011    18.404539     0.168272132064176E+01    -0.233317976927449E+01     0.749449412931963E+00
   -72.904011    18.414539     0.140371096746501E+01    -0.211552334669581E+01     0.557501628786687E+00
   -72.904011    18.424539     0.226291371104168E+01    -0.240755740494830E+01     0.129989074906236E+01
   -72.904011    18.434539     0.256595079173994E+01    -0.232453020170549E+01     0.163613871105775E+01
   -72.904011    18.444539     0.253193756635855E+01    -0.205912506133057E+01     0.170828754182632E+01
   -72.904011    18.454539     0.237998547632987E+01    -0.174809093670501E+01     0.168074910164787E+01
   -72.904011    18.464539     0.218187121106480E+01    -0.145842475218004E+01     0.159850131019278E+01
   -72.904011    18.474539     0.194728534437154E+01    -0.123439935497588E+01     0.145352560238119E+01
   -72.904011    18.484539     0.168553210772761E+01    -0.110260708202002E+01     0.124448927491960E+01
   -72.904011    18.494539     0.142245723738731E+01    -0.106234896555808E+01     0.997517651164075E+00
   -72.904011    18.504539     0.118956792125508E+01    -0.108730475097428E+01     0.754646020865364E+00
   -72.904011    18.514539     0.100812610928324E+01    -0.113959372819971E+01     0.552288618003361E+00
   -72.904011    18.524539     0.882854344218681E+00    -0.118547482906378E+01     0.408664412593168E+00
   -72.904011    18.534539     0.805586829101132E+00    -0.120400285130995E+01     0.323985688577152E+00
   -72.904011    18.544539     0.762331460636997E+00    -0.118772712629250E+01     0.287240610119996E+00
   -72.904011    18.554539     0.738970145476354E+00    -0.113902297354479E+01     0.283360956058437E+00
   -72.904011    18.564539     0.724303294055895E+00    -0.106552202134683E+01     0.298094485517163E+00
   -72.904011    18.574539     0.710932074294765E+00    -0.976427511515792E+00     0.320361069688448E+00
   -72.904011    18.584539     0.694869432563182E+00    -0.880204188591392E+00     0.342787757126625E+00
   -72.904011    18.594539     0.674627576517993E+00    -0.783489122608193E+00     0.361231927474716E+00
   -72.904011    18.604539     0.650261144125592E+00    -0.690849367223303E+00     0.373921397236271E+00
   -72.904011    18.614539     0.622599420419960E+00    -0.605011383371605E+00     0.380594867071318E+00
   -72.904011    18.624539     0.592729372260067E+00    -0.527279610418282E+00     0.381817528092755E+00
   -72.904011    18.634539     0.561699425494218E+00    -0.457971631361872E+00     0.378510772949469E+00
   -72.904011    18.644539     0.530381863891958E+00    -0.396786765424259E+00     0.371667157722255E+00
   -72.904011    18.654539     0.499433267083844E+00    -0.343082743221643E+00     0.362200169795187E+00
   -72.904011    18.655239     0.497293503751569E+00    -0.339583500836944E+00     0.361460103416791E+00
   -72.894011    18.184539    -0.375088955218214E+00     0.158768537335145E+01     0.259985194122366E+00
   -72.894011    18.194539    -0.382926122843867E+00     0.163123356731378E+01     0.269567304081643E+00
   -72.894011    18.204539    -0.389709603574183E+00     0.167488390936265E+01     0.280243960170876E+00
   -72.894011    18.214539    -0.394880611144304E+00     0.171858536669309E+01     0.292553535532931E+00
   -72.894011    18.224539    -0.397684311697240E+00     0.176228040846918E+01     0.307227851690431E+00
   -72.894011    18.234539    -0.397123617924832E+00     0.180589300687660E+01     0.325233584825808E+00
   -72.894011    18.244539    -0.391915623944262E+00     0.184931477002413E+01     0.347810284065392E+00
   -72.894011    18.254539    -0.380463565291956E+00     0.189239681958337E+01     0.376495162541393E+00
   -72.894011    18.264539    -0.360868583398220E+00     0.193496644814707E+01     0.413117995860608E+00
   -72.894011    18.274539    -0.331024844360753E+00     0.197691029606907E+01     0.459739274066877E+00
   -72.894011    18.284539    -0.288873881363259E+00     0.201840920796288E+01     0.518489801821892E+00
   -72.894011    18.294539    -0.232948417863824E+00     0.206049069148782E+01     0.591247858731303E+00
   -72.894011    18.304539    -0.163429235992987E+00     0.210621195262719E+01     0.679055545057889E+00
   -72.894011    18.314539    -0.841056507587443E-01     0.216304949215907E+01     0.781114146104885E+00
   -72.894011    18.324539    -0.595156018757453E-02     0.224753260670071E+01     0.893061482492710E+00
   -72.894011    18.334539     0.462866969474358E-01     0.239393522595376E+01     0.100386078732894E+01
   -72.894011    18.344539     0.214869059138227E-01     0.266994800734382E+01     0.108946610885135E+01
   -72.894011    18.354539    -0.183237084718881E+00     0.320229638371073E+01     0.109768146876541E+01
   -72.894011    18.364539    -0.771430355261510E+00     0.420125802099973E+01     0.909072853138383E+00
   -72.894011    18.374539    -0.205444750586990E+01     0.584691496129797E+01     0.284318478649292E+00
   -72.894011    18.384539    -0.312503597570533E+01     0.701349374948955E+01    -0.319638475909513E+00
   -72.894011    18.394539     0.915731758107529E+01    -0.501400463463838E+01     0.715171572721994E+01
   -72.894011    18.404539     0.111156458652839E+00    -0.588004666161963E+01    -0.224086220599501E+01
   -72.894011    18.414539     0.380378131576153E+01    -0.572697062609798E+01     0.151299306532234E+01
   -72.894011    18.424539     0.409685932942853E+01    -0.423598729134417E+01     0.240246441289086E+01
   -72.894011    18.434539     0.371531983452727E+01    -0.323138646035638E+01     0.242276525038472E+01
   -72.894011    18.444539     0.328149754240275E+01    -0.253218554220180E+01     0.226862332552202E+01
   -72.894011    18.454539     0.291708747229322E+01    -0.200487402303624E+01     0.211513786307872E+01
   -72.894011    18.464539     0.258630929214277E+01    -0.158153989436551E+01     0.195369333439656E+01
   -72.894011    18.474539     0.224068354463580E+01    -0.127745981380322E+01     0.172969961911452E+01
   -72.894011    18.484539     0.187305123196611E+01    -0.112017969210684E+01     0.142497935512338E+01
   -72.894011    18.494539     0.151623907312816E+01    -0.109828081799266E+01     0.107692674593109E+01
   -72.894011    18.504539     0.121402115639324E+01    -0.116275633459985E+01     0.748918622553295E+00
   -72.894011    18.514539     0.992286711574031E+00    -0.125326264528152E+01     0.490981653461423E+00
   -72.894011    18.524539     0.851199761953362E+00    -0.132264343396653E+01     0.322142388366749E+00
   -72.894011    18.534539     0.773954467651466E+00    -0.134651239539188E+01     0.235349509494712E+00
   -72.894011    18.544539     0.738444629013967E+00    -0.132029429064806E+01     0.210326912754742E+00
   -72.894011    18.554539     0.724863120481599E+00    -0.125162404044835E+01     0.224213504302258E+00
   -72.894011    18.564539     0.718819095966220E+00    -0.115330374360761E+01     0.257497598523178E+00
   -72.894011    18.574539     0.711596084363446E+00    -0.103853255193553E+01     0.296183063589234E+00
   -72.894011    18.584539     0.699046780850626E+00    -0.918368991902815E+00     0.331699184089500E+00
   -72.894011    18.594539     0.680103013553322E+00    -0.800830915452421E+00     0.359770647372353E+00
   -72.894011    18.604539     0.655433773193971E+00    -0.690983859465349E+00     0.379040229407832E+00
   -72.894011    18.614539     0.626462249661997E+00    -0.591495695418291E+00     0.389863971494680E+00
   -72.894011    18.624539     0.594754900038149E+00    -0.503312478204359E+00     0.393429908756406E+00
   -72.894011    18.634539     0.561703881468294E+00    -0.426270214355256E+00     0.391195795726192E+00
   -72.894011    18.644539     0.528403923987880E+00    -0.359570679179967E+00     0.384575652315893E+00
   -72.894011    18.654539     0.495639957367318E+00    -0.302114782230815E+00     0.374794044474992E+00
   -72.894011    18.655239     0.493381281288045E+00    -0.298408370828944E+00     0.374017932956468E+00
   -72.884011    18.184539    -0.406178648819562E+00     0.170041054813338E+01     0.273985570433792E+00
   -72.884011    18.194539    -0.417613604768127E+00     0.175428579567147E+01     0.284100713500461E+00
   -72.884011    18.204539    -0.428304928471431E+00     0.180942084985491E+01     0.295463411470535E+00
   -72.884011    18.214539    -0.437643768664739E+00     0.186589623753141E+01     0.308714726347825E+00
   -72.884011    18.224539    -0.444774349374688E+00     0.192377782809020E+01     0.324736781861391E+00
   -72.884011    18.234539    -0.448522574119084E+00     0.198308353860447E+01     0.344710841322703E+00
   -72.884011    18.244539    -0.447317586361415E+00     0.204373333941192E+01     0.370175749403354E+00
   -72.884011    18.254539    -0.439116593153875E+00     0.210548241519583E+01     0.403076372924456E+00
   -72.884011    18.264539    -0.421354879118301E+00     0.216784580769722E+01     0.445783443960585E+00
   -72.884011    18.274539    -0.390963590187895E+00     0.223004257509398E+01     0.501053439849698E+00
   -72.884011    18.284539    -0.344534112721282E+00     0.229102961350373E+01     0.571877732680210E+00
   -72.884011    18.294539    -0.278771560864968E+00     0.234978112618511E+01     0.661140889609075E+00
   -72.884011    18.304539    -0.191493695972899E+00     0.240614002726135E+01     0.770962314931639E+00
   -72.884011    18.314539    -0.836427770333736E-01     0.246290081867113E+01     0.901517550435079E+00
   -72.884011    18.324539     0.368038978921150E-01     0.253043463275130E+01     0.104897775099263E+01
   -72.884011    18.334539     0.147225346516269E+00     0.263645623026147E+01     0.120180783862086E+01
   -72.884011    18.344539     0.194992809491897E+00     0.284615243270127E+01     0.133345378257241E+01
   -72.884011    18.354539     0.640518889893700E-01     0.330320147890518E+01     0.138533248055144E+01
   -72.884011    18.364539    -0.503611093309699E+00     0.430997259393489E+01     0.122037794426426E+01
   -72.884011    18.374539    -0.206198463725909E+01     0.644222608916160E+01     0.514905798405549E+00
   -72.884011    18.384539    -0.496658305566708E+01     0.105420786022296E+02    -0.749751614775255E+00
   -72.884011    18.394539     0.794183798178067E+00     0.139276571825707E+02     0.636524667120635E+01
   -72.884011    18.404539     0.416898831018330E+01    -0.116464631918231E+02    -0.489596966545931E+00
   -72.884011    18.414539     0.608976952671219E+01    -0.727663301162488E+01     0.317911632206224E+01
   -72.884011    18.424539     0.523448033649864E+01    -0.478932386565371E+01     0.331875079023716E+01
   -72.884011    18.434539     0.438632279007234E+01    -0.337650039001110E+01     0.303572263406790E+01
   -72.884011    18.444539     0.376821116790128E+01    -0.258684686963092E+01     0.273347242004892E+01
   -72.884011    18.454539     0.331699106783066E+01    -0.203947011522772E+01     0.250120302173957E+01
   -72.884011    18.464539     0.290145697103043E+01    -0.154464709490016E+01     0.228359813307036E+01
   -72.884011    18.474539     0.245804664688993E+01    -0.119088691454580E+01     0.198169188107161E+01
   -72.884011    18.484539     0.198394112980038E+01    -0.104595553567333E+01     0.156555891553104E+01
   -72.884011    18.494539     0.152943362001190E+01    -0.108364402218960E+01     0.109597601113606E+01
   -72.884011    18.504539     0.115842905199464E+01    -0.122161828811815E+01     0.669781736747380E+00
   -72.884011    18.514539     0.903328253088138E+00    -0.137130054027326E+01     0.354808036978834E+00
   -72.884011    18.524539     0.757108699784777E+00    -0.147265873541140E+01     0.168045205620216E+00
   -72.884011    18.534539     0.691136241245050E+00    -0.150179698277444E+01     0.904174481352737E-01
   -72.884011    18.544539     0.673301948633097E+00    -0.146119602584791E+01     0.888235382939316E-01
   -72.884011    18.554539     0.677476085470741E+00    -0.136674960024384E+01     0.130776245373205E+00
   -72.884011    18.564539     0.686145760496608E+00    -0.123812577468961E+01     0.190895450620763E+00
   -72.884011    18.574539     0.689619853536914E+00    -0.109326505217699E+01     0.252313832666119E+00
   -72.884011    18.584539     0.683977963497651E+00    -0.945998678500135E+00     0.305578492097598E+00
   -72.884011    18.594539     0.668905624268060E+00    -0.805619061259126E+00     0.346657999764409E+00
   -72.884011    18.604539     0.645940000888985E+00    -0.677473039654084E+00     0.374950785027351E+00
   -72.884011    18.614539     0.617276516398469E+00    -0.563936396660771E+00     0.391701957734160E+00
   -72.884011    18.624539     0.585079990337904E+00    -0.465390606040547E+00     0.398923747921685E+00
   -72.884011    18.634539     0.551162880795794E+00    -0.381025635670894E+00     0.398752626527436E+00
   -72.884011    18.644539     0.516890828650216E+00    -0.309422747018342E+00     0.393121729842879E+00
   -72.884011    18.654539     0.483207812377518E+00    -0.248938266821070E+00     0.383632505649090E+00
   -72.884011    18.655239     0.480889257385463E+00    -0.245077814722939E+00     0.382858131496288E+00
   -72.874011    18.184539    -0.437802187257995E+00     0.181291963624895E+01     0.287365667241584E+00
   -72.874011    18.194539    -0.453191556868071E+00     0.187772985955864E+01     0.297900386955386E+00
   -72.874011    18.204539    -0.468236409123964E+00     0.194515338614418E+01     0.309824945333708E+00
   -72.874011    18.214539    -0.482292866993842E+00     0.201545281201259E+01     0.323888257811193E+00
   -72.874011    18.224539    -0.494417725695716E+00     0.208887628050591E+01     0.341132786506650E+00
   -72.874011    18.234539    -0.503267901534500E+00     0.216559990594300E+01     0.362972060842699E+00
   -72.874011    18.244539    -0.506979740849446E+00     0.224563332202256E+01     0.391273587959577E+00
   -72.874011    18.254539    -0.503033361318786E+00     0.232867518177992E+01     0.428436711393181E+00
   -72.874011    18.264539    -0.488117084928284E+00     0.241390617523611E+01     0.477445385166160E+00
   -72.874011    18.274539    -0.458025428436190E+00     0.249971457279580E+01     0.541860400682129E+00
   -72.874011    18.284539    -0.407657310392269E+00     0.258337171878119E+01     0.625691377120205E+00
   -72.874011    18.294539    -0.331240011102223E+00     0.266072825114870E+01     0.733051289357257E+00
   -72.874011    18.304539    -0.223008310453456E+00     0.272611533142116E+01     0.867437822115010E+00
   -72.874011    18.314539    -0.787521691030886E-01     0.277285750158537E+01     0.103039083153106E+01
   -72.874011    18.324539     0.101025663904028E+00     0.279519773448381E+01     0.121910475769755E+01
   -72.874011    18.334539     0.305019982096738E+00     0.279300046455320E+01     0.142222016791802E+01
   -72.874011    18.344539     0.499848842714448E+00     0.278084835508679E+01     0.161218818474916E+01
   -72.874011    18.354539     0.610735946853473E+00     0.280010231123596E+01     0.173077687134786E+01
   -72.874011    18.364539     0.498433776025543E+00     0.291182054972265E+01     0.166316199591460E+01
   -72.874011    18.374539     0.485275896890569E-03     0.306161355254621E+01     0.122513069691537E+01
   -72.874011    18.384539    -0.778769674927886E+00     0.276045243676592E+01     0.325411299778483E+00
   -72.874011    18.394539    -0.398190281004371E+01     0.425119589659240E+01    -0.228142445140675E+01
   -72.874011    18.404539    -0.421282905284691E+01     0.481690517832025E+01    -0.228606698151881E+01
   -72.874011    18.414539     0.264481358063140E+01    -0.190993949429377E+01     0.188083778291389E+01
   -72.874011    18.424539     0.419015602022765E+01    -0.291806444090053E+01     0.302293024386744E+01
   -72.874011    18.434539     0.427878450067002E+01    -0.228867016315017E+01     0.336331643540995E+01
   -72.874011    18.444539     0.402594138364476E+01    -0.217104097612630E+01     0.315752499319424E+01
   -72.874011    18.454539     0.360119485497947E+01    -0.186152084175855E+01     0.285658651827605E+01
   -72.874011    18.464539     0.309490277503079E+01    -0.128403643561030E+01     0.258128820078667E+01
   -72.874011    18.474539     0.256682873238594E+01    -0.917877343988512E+00     0.219967779479053E+01
   -72.874011    18.484539     0.199958652160914E+01    -0.851026138962121E+00     0.165917606602429E+01
   -72.874011    18.494539     0.145241195915400E+01    -0.100684342278795E+01     0.104967459003882E+01
   -72.874011    18.504539     0.101711716427259E+01    -0.125859374930905E+01     0.513679664548973E+00
   -72.874011    18.514539     0.736975214107695E+00    -0.148878857174055E+01     0.141459785411477E+00
   -72.874011    18.524539     0.596538842193756E+00    -0.162906976002236E+01    -0.550890618151876E-01
   -72.874011    18.534539     0.552870849018906E+00    -0.166207899165189E+01    -0.111960747641849E+00
   -72.874011    18.544539     0.562383122024219E+00    -0.160220366929615E+01    -0.784983456942391E-01
   -72.874011    18.554539     0.592193185806922E+00    -0.147651740909826E+01     0.158622216761950E-02
   -72.874011    18.564539     0.621786735810544E+00    -0.131293659581751E+01     0.966120974835409E-01
   -72.874011    18.574539     0.640806017104530E+00    -0.113459369738154E+01     0.186968538151915E+00
   -72.874011    18.584539     0.645877845946080E+00    -0.958074397323574E+00     0.262648087016651E+00
   -72.874011    18.594539     0.637710209375446E+00    -0.793737214187195E+00     0.320215323700568E+00
   -72.874011    18.604539     0.618913059665984E+00    -0.646957371834156E+00     0.360130110932322E+00
   -72.874011    18.614539     0.592601883401653E+00    -0.519587022699653E+00     0.384767074321792E+00
   -72.874011    18.624539     0.561643725964306E+00    -0.411255764929982E+00     0.397141419992314E+00
   -72.874011    18.634539     0.528343535916037E+00    -0.320366610427894E+00     0.400196891744879E+00
   -72.874011    18.644539     0.494388197501762E+00    -0.244779445557899E+00     0.396476419278602E+00
   -72.874011    18.654539     0.460916369330021E+00    -0.182236636137822E+00     0.388021714874892E+00
   -72.874011    18.655239     0.458611827103678E+00    -0.178290675459613E+00     0.387295556919832E+00
   -72.864011    18.184539    -0.469703842974263E+00     0.192417295420881E+01     0.299965338709260E+00
   -72.864011    18.194539    -0.489392913409057E+00     0.200045661450743E+01     0.310789732393914E+00
   -72.864011    18.204539    -0.509237109445612E+00     0.208092290066785E+01     0.323132050821529E+00
   -72.864011    18.214539    -0.528581456790997E+00     0.216608528823997E+01     0.337852658504992E+00
   -72.864011    18.224539    -0.546422964749376E+00     0.225646255822772E+01     0.356162058541710E+00
   -72.864011    18.234539    -0.561279908166309E+00     0.235250054614664E+01     0.379720310292346E+00
   -72.864011    18.244539    -0.571026182853626E+00     0.245443557067758E+01     0.410748045417405E+00
   -72.864011    18.254539    -0.572689323772612E+00     0.256207085563224E+01     0.452139018480286E+00
   -72.864011    18.264539    -0.562217825913298E+00     0.267442769160633E+01     0.507553250729234E+00
   -72.864011    18.274539    -0.534237645263937E+00     0.278922329892396E+01     0.581451674305648E+00
   -72.864011    18.284539    -0.481844587777100E+00     0.290212063367927E+01     0.679003665694608E+00
   -72.864011    18.294539    -0.396527909657304E+00     0.300569871812960E+01     0.805751577594537E+00
   -72.864011    18.304539    -0.268406644951258E+00     0.308811829094505E+01     0.966840671426762E+00
   -72.864011    18.314539    -0.871118748114622E-01     0.313152499857821E+01     0.116549812461982E+01
   -72.864011    18.324539     0.156081611422314E+00     0.311034914836469E+01     0.140022127076819E+01
   -72.864011    18.334539     0.463765271613553E+00     0.298974887456509E+01     0.165966482143959E+01
   -72.864011    18.344539     0.823374537668552E+00     0.272409263745728E+01     0.191301159265146E+01
   -72.864011    18.354539     0.118864229434928E+01     0.225354405966923E+01     0.209005991821697E+01
   -72.864011    18.364539     0.143590833100362E+01     0.149574378500654E+01     0.203420584500623E+01
   -72.864011    18.374539     0.122539382144160E+01     0.378091921298996E+00     0.137663058996119E+01
   -72.864011    18.384539    -0.466022213001426E+00    -0.742043018259747E+00    -0.762839420305324E+00
   -72.864011    18.394539    -0.474428813434722E+01     0.321671948953523E+00    -0.461561935476581E+01
   -72.864011    18.404539    -0.983149348069567E+00     0.772211197198130E+01     0.210569544072295E+01
   -72.864011    18.414539     0.602767234043640E+00    -0.249575000084807E+00     0.502937234009717E+00
   -72.864011    18.424539     0.295348295887823E+01    -0.120864669551603E+01     0.247002428067182E+01
   -72.864011    18.434539     0.509778392521358E+01    -0.555393179742390E+00     0.487562665331662E+01
   -72.864011    18.444539     0.509171703812160E+01    -0.210559566959690E+01     0.424947877028284E+01
   -72.864011    18.454539     0.384064492073020E+01    -0.141901971353738E+01     0.327303703531524E+01
   -72.864011    18.464539     0.307501707417393E+01    -0.600933741199275E+00     0.283464357769422E+01
   -72.864011    18.474539     0.253391515097803E+01    -0.380627928711485E+00     0.238166397949344E+01
   -72.864011    18.484539     0.192581428854462E+01    -0.515663232539084E+00     0.171954899552899E+01
   -72.864011    18.494539     0.130313677821282E+01    -0.859203734250304E+00     0.959455284512698E+00
   -72.864011    18.504539     0.806897838727083E+00    -0.126112004648062E+01     0.302449820134835E+00
   -72.864011    18.514539     0.504445852138844E+00    -0.158838040100282E+01    -0.130906308262284E+00
   -72.864011    18.524539     0.375002565825999E+00    -0.177253168417643E+01    -0.334010107844573E+00
   -72.864011    18.534539     0.360348378348023E+00    -0.180863033446746E+01    -0.363103755438961E+00
   -72.864011    18.544539     0.404104756209414E+00    -0.172676166811351E+01    -0.286599911035991E+00
   -72.864011    18.554539     0.465917605722889E+00    -0.156714738026593E+01    -0.160941346383481E+00
   -72.864011    18.564539     0.522019422354727E+00    -0.136671177201065E+01    -0.246652864495331E-01
   -72.864011    18.574539     0.561366122706589E+00    -0.115390951066951E+01     0.998023184387854E-01
   -72.864011    18.584539     0.581204187128683E+00    -0.947952503642041E+00     0.202023185671867E+00
   -72.864011    18.594539     0.583364265038911E+00    -0.760067801867922E+00     0.279337144291742E+00
   -72.864011    18.604539     0.571630134789971E+00    -0.595471723909168E+00     0.333441445226303E+00
   -72.864011    18.614539     0.550128528795373E+00    -0.455341199741695E+00     0.367992048898695E+00
   -72.864011    18.624539     0.522506429445918E+00    -0.338440428440004E+00     0.387130258069917E+00
   -72.864011    18.634539     0.491625196451514E+00    -0.242304416195121E+00     0.394703429973466E+00
   -72.864011    18.644539     0.459544357000346E+00    -0.164015937216255E+00     0.393937982113844E+00
   -72.864011    18.654539     0.427638074236041E+00    -0.100666536477400E+00     0.387371459645081E+00
   -72.864011    18.655239     0.425435610513902E+00    -0.967208550569875E-01     0.386747268491107E+00
   -72.854011    18.184539    -0.501573792922914E+00     0.203302567004477E+01     0.311636475094994E+00
   -72.854011    18.194539    -0.525876123497251E+00     0.212121567117781E+01     0.322610144973873E+00
   -72.854011    18.204539    -0.550938660620463E+00     0.221538243446982E+01     0.335214313167464E+00
   -72.854011    18.214539    -0.576126369821832E+00     0.231637472689266E+01     0.350423520935233E+00
   -72.854011    18.224539    -0.600416227484438E+00     0.242509707746973E+01     0.369622603503454E+00
   -72.854011    18.234539    -0.622238477314834E+00     0.254242178002840E+01     0.394730234696525E+00
   -72.854011    18.244539    -0.639268479311909E+00     0.266902483119591E+01     0.428341453166453E+00
   -72.854011    18.254539    -0.648161058362862E+00     0.280510280124647E+01     0.473880062135728E+00
   -72.854011    18.264539    -0.644223393239045E+00     0.294990826356601E+01     0.535739912187358E+00
   -72.854011    18.274539    -0.621032552547594E+00     0.310101544916452E+01     0.619373627118215E+00
   -72.854011    18.284539    -0.570024669256598E+00     0.325319461516743E+01     0.731253176810376E+00
   -72.854011    18.294539    -0.480123074946135E+00     0.339673468120931E+01     0.878570797537588E+00
   -72.854011    18.304539    -0.337548368029358E+00     0.351501663805489E+01     0.106845828719260E+01
   -72.854011    18.314539    -0.126096627407438E+00     0.358113066575499E+01     0.130635563889456E+01
   -72.854011    18.324539     0.171538405229219E+00     0.355342899791335E+01     0.159291000439456E+01
   -72.854011    18.334539     0.570142861769632E+00     0.337038921457855E+01     0.191829854760105E+01
   -72.854011    18.344539     0.107281711887333E+01     0.294706343133338E+01     0.225164249140668E+01
   -72.854011    18.354539     0.164607322111294E+01     0.218281834389978E+01     0.251920055867285E+01
   -72.854011    18.364539     0.214363112293285E+01     0.101752721263417E+01     0.255064200798651E+01
   -72.854011    18.374539     0.206879788382959E+01    -0.356173250148708E+00     0.192632858377010E+01
   -72.854011    18.384539     0.581746772821703E-01    -0.108602069709549E+01    -0.376233601556025E+00
   -72.854011    18.394539    -0.529741454172898E+01     0.566672731191119E+00    -0.507074544925254E+01
   -72.854011    18.404539    -0.425058720692018E+01     0.904146517427892E+01    -0.634001137208614E+00
   -72.854011    18.414539     0.296492819424732E+00    -0.395434490440110E+00     0.138319023248687E+00
   -72.854011    18.424539     0.219005832640578E+01    -0.164339088821296E+01     0.153270197112059E+01
   -72.854011    18.434539     0.100064164451918E+02    -0.107463082799301E+01     0.957656411399456E+01
   -72.854011    18.444539     0.790282080648444E+01    -0.224403915764869E+00     0.781305924017850E+01
   -72.854011    18.454539     0.261236401008082E+01     0.155142191718324E+01     0.323293277695412E+01
   -72.854011    18.464539     0.255297054982718E+01     0.929829035017682E+00     0.292490216383426E+01
   -72.854011    18.474539     0.234797686059960E+01     0.446926340722857E+00     0.252674739688874E+01
   -72.854011    18.484539     0.180515954822207E+01    -0.585176899397852E-01     0.178175247224615E+01
   -72.854011    18.494539     0.112828893206610E+01    -0.637484617757466E+00     0.873295084963111E+00
   -72.854011    18.504539     0.564284333990438E+00    -0.120307731186364E+01     0.830534092449819E-01
   -72.854011    18.514539     0.229200298442728E+00    -0.163326846163983E+01    -0.424107086213204E+00
   -72.854011    18.524539     0.105059732688255E+00    -0.186557738973922E+01    -0.641171223207434E+00
   -72.854011    18.534539     0.118636932026847E+00    -0.190852495026504E+01    -0.644773048079170E+00
   -72.854011    18.544539     0.199000544058515E+00    -0.180819047744507E+01    -0.524275646919515E+00
   -72.854011    18.554539     0.296757782767907E+00    -0.161805179629358E+01    -0.350462935749523E+00
   -72.854011    18.564539     0.383878680976272E+00    -0.138402415621475E+01    -0.169730981509627E+00
   -72.854011    18.574539     0.448053889674378E+00    -0.113982917485893E+01    -0.787778026919389E-02
   -72.854011    18.584539     0.486847982302969E+00    -0.907269328995913E+00     0.123940250704604E+00
   -72.854011    18.594539     0.503083615050602E+00    -0.698436089102421E+00     0.223709179409633E+00
