        18.5622       -73.1801        29.9759
        18.5615       -73.1811        29.9759
        18.5609       -73.1820        29.9759
        18.5603       -73.1829        29.9759
        18.5597       -73.1838        29.9759
        18.5591       -73.1848        29.9759
        18.5585       -73.1857        29.9759
        18.5579       -73.1866        29.9759
        18.5573       -73.1875        29.9759
        18.5567       -73.1885        29.9759
        18.5561       -73.1894        29.9759
        18.5555       -73.1903        29.9759
        18.5549       -73.1912        29.9759
        18.5543       -73.1922        29.9759
        18.5537       -73.1931        29.9759
        18.5532       -73.1940        29.9759
        18.5526       -73.1949        29.9759
        18.5520       -73.1959        29.9759
        18.5514       -73.1968        29.9759
        18.5509       -73.1977        29.9759
        18.5503       -73.1987        29.9759
        18.5497       -73.1996        29.9759
        18.5492       -73.2005        29.9759
        18.5486       -73.2014        29.9759
        18.5480       -73.2024        29.9759
        18.5475       -73.2033        29.9759
        18.5469       -73.2042        29.9759
        18.5464       -73.2051        29.9759
        18.5458       -73.2061        29.9759
        18.5452       -73.2070        29.9759
        18.5447       -73.2079        29.9759
        18.5441       -73.2089        29.9759
        18.5436       -73.2098        29.9759
        18.5430       -73.2107        29.9759
        18.5424       -73.2116        29.9759
        18.5419       -73.2126        29.9759
        18.5413       -73.2135        29.9759
        18.5408       -73.2144        29.9759
        18.5402       -73.2153        29.9759
        18.5397       -73.2163        29.9759
        18.5391       -73.2172        29.9759
        18.5386       -73.2181        29.9759
        18.5380       -73.2191        29.9759
        18.5375       -73.2200        29.9759
        18.5369       -73.2209        29.9759
        18.5364       -73.2218        29.9759
        18.5358       -73.2228        29.9759
        18.5353       -73.2237        29.9759
        18.5347       -73.2246        29.9759
        18.5342       -73.2256        29.9759
        18.5336       -73.2265        29.9759
        18.5331       -73.2274        29.9759
        18.5325       -73.2283        29.9759
        18.5320       -73.2293        29.9759
        18.5315       -73.2302        29.9759
        18.5309       -73.2311        29.9759
        18.5304       -73.2320        29.9759
        18.5298       -73.2330        29.9759
        18.5293       -73.2339        29.9759
        18.5288       -73.2348        29.9759
        18.5282       -73.2358        29.9759
        18.5277       -73.2367        29.9759
        18.5271       -73.2376        29.9759
        18.5266       -73.2385        29.9759
        18.5261       -73.2395        29.9759
        18.5255       -73.2404        29.9759
        18.5250       -73.2413        29.9759
        18.5245       -73.2423        29.9759
        18.5239       -73.2432        29.9759
        18.5234       -73.2441        29.9759
        18.5229       -73.2450        29.9759
        18.5223       -73.2460        29.9759
        18.5218       -73.2469        29.9759
        18.5213       -73.2478        29.9759
        18.5208       -73.2488        29.9759
        18.5202       -73.2497        29.9759
        18.5197       -73.2506        29.9759
        18.5192       -73.2515        29.9759
        18.5187       -73.2525        29.9759
        18.5181       -73.2534        29.9759
        18.5176       -73.2543        29.9759
        18.5171       -73.2553        29.9759
        18.5166       -73.2562        29.9759
        18.5160       -73.2571        29.9759
        18.5155       -73.2580        29.9759
        18.5150       -73.2590        29.9759
        18.5145       -73.2599        29.9759
        18.5139       -73.2608        29.9759
        18.5134       -73.2618        29.9759
        18.5129       -73.2627        29.9759
        18.5124       -73.2636        29.9759
        18.5119       -73.2645        29.9759
        18.5114       -73.2655        29.9759
        18.5108       -73.2664        29.9759
        18.5103       -73.2673        29.9759
        18.5098       -73.2683        29.9759
        18.5093       -73.2692        29.9759
        18.5088       -73.2701        29.9759
        18.5083       -73.2711        29.9759
        18.5078       -73.2720        29.9759
        18.5073       -73.2729        29.9759
        18.5068       -73.2738        29.9759
        18.5062       -73.2748        29.9759
        18.5057       -73.2757        29.9759
        18.5052       -73.2766        29.9759
        18.5047       -73.2776        29.9759
        18.5042       -73.2785        29.9759
        18.5037       -73.2794        29.9759
        18.5032       -73.2803        29.9759
        18.5027       -73.2813        29.9759
        18.5022       -73.2822        29.9759
        18.5017       -73.2831        29.9759
        18.5012       -73.2841        29.9759
        18.5007       -73.2850        29.9759
        18.5002       -73.2859        29.9759
        18.4997       -73.2869        29.9759
        18.4992       -73.2878        29.9759
        18.4987       -73.2887        29.9759
        18.4982       -73.2896        29.9759
        18.4977       -73.2906        29.9759
        18.4972       -73.2915        29.9759
        18.4967       -73.2924        29.9759
        18.4963       -73.2934        29.9759
        18.4958       -73.2943        29.9759
        18.4953       -73.2952        29.9759
        18.4949       -73.2962        29.9759
        18.4944       -73.2971        29.9759
        18.4940       -73.2980        29.9759
        18.4936       -73.2990        29.9759
        18.4931       -73.2999        29.9759
        18.4927       -73.3008        29.9759
        18.4923       -73.3018        29.9759
        18.4919       -73.3027        29.9759
        18.4914       -73.3036        29.9759
        18.4910       -73.3046        29.9759
        18.4906       -73.3055        29.9759
        18.4902       -73.3064        29.9759
        18.4899       -73.3074        29.9759
        18.4895       -73.3083        29.9759
        18.4891       -73.3092        29.9759
        18.4887       -73.3102        29.9759
        18.4884       -73.3111        29.9759
        18.4880       -73.3120        29.9759
        18.4876       -73.3130        29.9759
        18.4873       -73.3139        29.9759
        18.4869       -73.3148        29.9759
        18.4866       -73.3158        29.9759
        18.4863       -73.3167        29.9759
        18.4860       -73.3176        29.9759
        18.4856       -73.3186        29.9759
        18.4853       -73.3195        29.9759
        18.4850       -73.3204        29.9759
        18.4847       -73.3214        29.9759
        18.4844       -73.3223        29.9759
        18.4841       -73.3233        29.9759
        18.4838       -73.3242        29.9759
        18.4835       -73.3251        29.9759
        18.4833       -73.3261        29.9759
        18.4830       -73.3270        29.9759
        18.4827       -73.3279        29.9759
        18.4825       -73.3289        29.9759
        18.4822       -73.3298        29.9759
        18.4820       -73.3308        29.9759
        18.4817       -73.3317        29.9759
        18.4815       -73.3326        29.9759
        18.4813       -73.3336        29.9759
        18.4810       -73.3345        29.9759
        18.4808       -73.3355        29.9759
        18.4806       -73.3364        29.9759
        18.4804       -73.3373        29.9759
        18.4802       -73.3383        29.9759
        18.4800       -73.3392        29.9759
        18.4798       -73.3402        29.9759
        18.4796       -73.3411        29.9759
        18.4794       -73.3420        29.9759
        18.4792       -73.3430        29.9759
        18.4791       -73.3439        29.9759
        18.4789       -73.3449        29.9759
        18.4788       -73.3458        29.9759
        18.4786       -73.3468        29.9759
        18.4785       -73.3477        29.9759
        18.4783       -73.3486        29.9759
        18.4782       -73.3496        29.9759
        18.4780       -73.3505        29.9759
        18.4779       -73.3515        29.9759
        18.4778       -73.3524        29.9759
        18.4777       -73.3534        29.9759
        18.4776       -73.3543        29.9759
        18.4775       -73.3552        29.9759
        18.4774       -73.3562        29.9759
        18.4773       -73.3571        29.9759
        18.4772       -73.3581        29.9759
        18.4771       -73.3590        29.9759
        18.4770       -73.3600        29.9759
        18.4770       -73.3609        29.9759
        18.4769       -73.3619        29.9759
        18.4769       -73.3628        29.9759
        18.4768       -73.3638        29.9759
        18.4768       -73.3647        29.9759
        18.4767       -73.3656        29.9759
        18.4767       -73.3666        29.9759
        18.4767       -73.3675        29.9759
        18.4766       -73.3685        29.9759
        18.4766       -73.3694        29.9759
        18.4766       -73.3704        29.9759
        18.4766       -73.3713        29.9759
        18.4766       -73.3723        29.9759
        18.4766       -73.3732        29.9759
        18.4766       -73.3742        29.9759
        18.4766       -73.3751        29.9759
        18.4766       -73.3761        29.9759
        18.4767       -73.3770        29.9759
        18.4767       -73.3780        29.9759
        18.4767       -73.3789        29.9759
        18.4768       -73.3799        29.9759
        18.4768       -73.3808        29.9759
        18.4769       -73.3818        29.9759
        18.4769       -73.3827        29.9759
        18.4770       -73.3837        29.9759
        18.4771       -73.3846        29.9759
        18.4771       -73.3856        29.9759
        18.4772       -73.3865        29.9759
        18.4773       -73.3875        29.9759
        18.4773       -73.3884        29.9759
        18.4774       -73.3894        29.9759
        18.4775       -73.3903        29.9759
        18.4775       -73.3913        29.9759
        18.4776       -73.3922        29.9759
        18.4777       -73.3932        29.9759
        18.4778       -73.3941        29.9759
        18.4778       -73.3951        29.9759
        18.4779       -73.3960        29.9759
        18.4780       -73.3970        29.9759
        18.4781       -73.3979        29.9759
        18.4781       -73.3989        29.9759
        18.4782       -73.3998        29.9759
        18.4783       -73.4008        29.9759
        18.4784       -73.4017        29.9759
        18.4784       -73.4027        29.9759
        18.4785       -73.4036        29.9759
        18.4786       -73.4046        29.9759
        18.4787       -73.4055        29.9759
        18.4788       -73.4065        29.9759
        18.4789       -73.4074        29.9759
        18.4789       -73.4084        29.9759
        18.4790       -73.4093        29.9759
        18.4791       -73.4103        29.9759
        18.4792       -73.4112        29.9759
        18.4793       -73.4122        29.9759
        18.4794       -73.4131        29.9759
        18.4795       -73.4141        29.9759
        18.4795       -73.4150        29.9759
